🐯暮雨｜直播,#genre#
星空卫视频道,http://122.224.58.42:85/tsfile/live/1024_1.m3u8?key=txiptv&playlive=1&authid=0
中天新闻频道,http://litv.zapi.us.kg/?id=4gtv-4gtv009
有线新闻频道,https://free.weidu.filegear-sg.me/59ba41cc7eb7e4/59ba41cc7eb7e4.php?m3u8=/live/t6u5b1q4/b215381c/index.m3u8
无线新闻频道,https://aktv.top/AKTV/live/aktv/null-1/AKTV.m3u8
无线新闻频道,http://zsntlqj.xicp.net:8896/bysid/83.m3u8
无线新闻频道,http://cdn.iptv8k.top/dl/jspd.php?id=2
无线翡翠频道,http://php.jdshipin.com/smt.php?id=jade_twn
无线翡翠频道,http://php.jdshipin.com:8880/TVOD/iptv.php?id=fct
无线翡翠频道,http://cdn.iptv8k.top/dl/jspd.php?id=3
无线华丽频道,http://php.jdshipin.com/smt.php?id=Tvbjade
无线华丽频道,http://php.jdshipin.com:8880/TVOD/iptv.php?id=huali
无线星河频道,http://php.jdshipin.com/smt.php?id=Xinhe
无线星河频道,http://php.jdshipin.com:8880/TVOD/iptv.php?id=xinghe
千禧经典频道,http://php.jdshipin.com:8880/TVOD/iptv.php?id=tvbc
千禧经典频道,http://php.jdshipin.com/smt.php?id=zhujiang
千禧经典频道,http://cdn.iptv8k.top/dl/jspd.php?id=5
美亚电影频粤,http://php.jdshipin.com:8880/TVOD/iptv.php?id=meiya
重温经典频道,http://php.jdshipin.com:8880/TVOD/iptv.php?id=cwjd
Astr剧集频道,http://php.jdshipin.com:8880/TVOD/iptv.php?id=aod
动作电影频道,http://php.jdshipin.com:8880/TVOD/iptv.php?id=chcdzdy
家庭影院频道,http://php.jdshipin.com:8880/TVOD/iptv.php?id=chcjtyy
高清电影频道,http://php.jdshipin.com:8880/TVOD/iptv.php?id=chcymdy
RTHK-31频陆,p3p://108.181.32.169:22204/64101f330006ab429853d45f7940453b
RTHK-32频陆,p3p://108.181.32.169:22204/641020b00001b8599859a360613572d7
RTHK-33频道,https://rthktv33-live.akamaized.net/hls/live/2101641/RTHKTV33/stream04/streamPlaylist.m3u8
RTHK-34频道,https://rthktv34-live.akamaized.net/hls/live/2101642/RTHKTV34/stream04/streamPlaylist.m3u8
RTHK-35频道,https://rthktv35-live.akamaized.net/hls/live/2101643/RTHKTV35/stream02/streamPlaylist.m3u8
香港面包频道,https://video.bread-tv.com:8091/hls-live24/online/index.m3u8
香港_C+_频道,http://ottproxy2.ist.ooo/livehls/MOB-U1-NO/03.m3u8
澳门莲花频道,http://php.jdshipin.com:8880/amlh.php
澳视澳门频道,http://grandprix2023.asuscomm.com:8891/bysid/91.m3u8
澳视葡语频道,http://grandprix2023.asuscomm.com:8891/bysid/92.m3u8
澳门资讯频道,http://grandprix2023.asuscomm.com:8891/bysid/94.m3u8
澳门mac频道,http://grandprix2023.asuscomm.com:8891/bysid/96.m3u8
重温经典频道,http://ali.hlspull.yximgs.com/live/awei_cwjd.flv
中天新闻频特,http://103.193.151.158:8500/live.m3u8?c=1
中天新闻频特,http://103.193.151.158:8500/live.m3u8?c=3
中天新闻频加,http://103.193.151.158:8500/live.m3u8?c=2
三立新闻频特,http://103.193.151.158:8500/live.m3u8?c=16
三立新闻频特,http://103.193.151.158:8500/live.m3u8?c=31
三立新闻频加,http://103.193.151.158:8500/live.m3u8?c=17
三立新闻频加,http://103.193.151.158:8500/live.m3u8?c=32
tvbs新闻频特,http://103.193.151.158:8500/live.m3u8?c=5
闽镜新闻频特,http://103.193.151.158:8500/live.m3u8?c=12
民视新闻频特,http://103.193.151.158:8500/live.m3u8?c=4
中视新闻频特,http://103.193.151.158:8500/live.m3u8?c=10
华视新闻频特,http://103.193.151.158:8500/live.m3u8?c=7
台视新闻频特,http://103.193.151.158:8500/live.m3u8?c=8
台视新闻频特,http://103.193.151.158:8500/live.m3u8?c=9
公视新闻频特,http://103.193.151.158:8500/live.m3u8?c=11
公视新闻频特,http://103.193.151.158:8500/live.m3u8?c=19
民视闽南频道,rtmp://f13h.mine.nu/sat/tv051
中视闽南频道,rtmp://f13h.mine.nu/sat/tv091
华视闽南频道,rtmp://f13h.mine.nu/sat/tv111
台视闽南频道,rtmp://f13h.mine.nu/sat/tv071
东森超视频道,rtmp://f13h.mine.nu/sat/tv331
东森财经频特,http://103.193.151.158:8500/live.m3u8?c=6
环球电视频道,http://zb.xzxwhcb.com:9999/hls/world.m3u8
Astv亚洲卫视,https://play-hsbj.vzan.com/slowlive/821481626725612417/live.m3u8
GBN新闻频英,http://103.193.151.158:8500/live.m3u8?c=18
NHK新闻频英,http://61.221.215.25:8800/hls/51/index.m3u8
tvbs闽南频特,http://61.221.215.25:8800/hls/9/index.m3u8
三立戏剧频特,http://61.221.215.25:8800/hls/41/index.m3u8
八大戏剧频特,http://61.221.215.25:8800/hls/39/index.m3u8
八大第一频特,http://61.221.215.25:8800/hls/55/index.m3u8
八大综合频特,http://61.221.215.25:8800/hls/56/index.m3u8
中天娱乐频特,http://61.221.215.25:8800/hls/47/index.m3u8
纬来精彩频特,http://61.221.215.25:8800/hls/48/index.m3u8
动物星球频国,http://61.221.215.25:8800/hls/57/index.m3u8
纬来育乐频特,rtmp://f13h.mine.nu/sat/tv701
纬来日本频特,rtmp://f13h.mine.nu/sat/tv771
纬来体育频特,rtmp://f13h.mine.nu/sat/tv721
DAZN体育壹,rtmp://f13h.mine.nu/sat/tv731
DAZN体育贰,rtmp://f13h.mine.nu/sat/tv741
amc电影频英,http://61.221.215.25:8800/hls/43/index.m3u8
ASC搜索频英,http://61.221.215.25:8800/hls/50/index.m3u8
Diso综合频英,http://61.221.215.25:8800/hls/1/index.m3u8
momotv频特,rtmp://f13h.mine.nu/sat/tv761
东森新闻频道,http://37.27.111.214:8080/live/20/hls.m3u8
tvbs闽南频道,http://37.27.111.214:8080/live/23/hls.m3u8
民视闽南频道,http://37.27.111.214:8080/live/6/hls.m3u8
中视闽南频道,http://37.27.111.214:8080/live/7/hls.m3u8
华视闽南频道,http://37.27.111.214:8080/live/8/hls.m3u8
民视第一频道,http://37.27.111.214:8080/live/4/hls.m3u8
民视台湾频道,http://37.27.111.214:8080/live/5/hls.m3u8
三立综合频道,http://37.27.111.214:8080/live/31/hls.m3u8
tvbs欢乐频道,http://37.27.111.214:8080/live/24/hls.m3u8
龙华电影频道,http://37.27.111.214:8080/live/19/hls.m3u8
猪哥亮歌厅国,http://37.27.111.214:8080/live/35/hls.m3u8
亚洲旅游频道,http://37.27.111.214:8080/live/10/hls.m3u8
幸福空间频道,http://37.27.111.214:8080/live/26/hls.m3u8
HakkaTV频道,http://37.27.111.214:8080/live/1/hls.m3u8
TiTV原视频道,http://37.27.111.214:8080/live/2/hls.m3u8
动画动漫频道,http://37.27.111.214:8080/live/57/hls.m3u8
Nick动画频壹,http://37.27.111.214:8080/live/12/hls.m3u8
Nick动画频贰,http://37.27.111.214:8080/live/22/hls.m3u8
MoMo亲子国,http://37.27.111.214:8080/live/3/hls.m3u8
博斯高球频壹,http://37.27.111.214:8080/live/13/hls.m3u8
博斯运动频壹,http://37.27.111.214:8080/live/14/hls.m3u8
博斯无限频道,http://37.27.111.214:8080/live/15/hls.m3u8
mTV音乐频道,http://37.27.111.214:8080/live/25/hls.m3u8
HISTORY频道,http://37.27.111.214:8080/live/27/hls.m3u8
HITs电影频道,http://37.27.111.214:8080/live/28/hls.m3u8
探案电影频道,http://37.27.111.214:8080/live/11/hls.m3u8
CINEMA-频道,http://37.27.111.214:8080/live/30/hls.m3u8
TV5_MONDE,http://37.27.111.214:8080/live/9/hls.m3u8
BLOOMBERG,http://37.27.111.214:8080/live/34/hls.m3u8
DWnews频道,http://37.27.111.214:8080/live/46/hls.m3u8
CNBc_英频道,http://37.27.111.214:8080/live/102/hls.m3u8
互动英語频道,http://37.27.111.214:8080/live/54/hls.m3u8
🐯暮雨｜爱看,#genre#
Plus综合频代,http://aktv.top/AKTV/live/aktv/tvbplus/AKTV.m3u8
pₒₚc电影频代,http://aktv.top/AKTV/live/aktv/popc/AKTV.m3u8
凤凰中文频代,http://aktv.top/AKTV/live/aktv/null-3/AKTV.m3u8
凤凰资讯频代,http://aktv.top/AKTV/live/aktv/null-4/AKTV.m3u8
凤凰香港频代,http://aktv.top/AKTV/live/aktv/null-5/AKTV.m3u8
中天新闻频代,http://aktv.top/AKTV/live/aktv/null-8/AKTV.m3u8
TVB新闻频代,http://aktv.top/AKTV/live/aktv/null-1/AKTV.m3u8
TVB翡翠频代,http://aktv.top/AKTV/live/aktv/null/AKTV.m3u8
TVB明珠频代,http://aktv.top/AKTV/live/aktv/null-2/AKTV.m3u8
TVB赛马频代,http://aktv.top/AKTV/live/aktv/mytvsuper18/AKTV.m3u8
TVB亚洲剧集,http://aktv.top/AKTV/live/aktv/null-7/AKTV.m3u8
TVB翡翠剧集,http://aktv.top/AKTV/live/aktv/null-18/AKTV.m3u8
TVB明珠剧集,http://aktv.top/AKTV/live/aktv/null-19/AKTV.m3u8
TVBJ1综合美,http://aktv.top/AKTV/live/aktv/null-17/AKTV.m3u8
TVB新闻频美,http://aktv.top/AKTV/live/aktv/null-20/AKTV.m3u8
TVB翡翠频泰,http://aktv.top/AKTV/live/aktv/null-16/AKTV.m3u8
tvbs新闻频代,http://aktv.top/AKTV/live/aktv/tvbs-1/AKTV.m3u8
tvbs闽南频代,http://aktv.top/AKTV/live/aktv/tvbs/AKTV.m3u8
三立新闻频代,http://aktv.top/AKTV/live/aktv/null-14/AKTV.m3u8
三立综合频代,http://aktv.top/AKTV/live/aktv/null-13/AKTV.m3u8
中视闽南频代,http://aktv.top/AKTV/live/aktv/null-10/AKTV.m3u8
华视闽南频代,http://aktv.top/AKTV/live/aktv/null-11/AKTV.m3u8
中天亚洲频代,http://aktv.top/AKTV/live/aktv/null-12/AKTV.m3u8
靖天电影频代,http://aktv.top/AKTV/live/aktv/null-6/AKTV.m3u8


🐯暮雨｜酒店,#genre#

凤凰电影台http://home.js001.com:7777/stream/channelid/884059847?profile=pass
Now 星影,http://223.244.26.190:8082/now星影.盗源者死全家/易發TV/hls.m3u8
Now 星影备,http://47.108.227.19:9080/now星影.盗源者死全家/易發TV/hls.m3u8
Now 爆谷,http://223.244.26.190:8082/now包谷.盗源者死全家/易發TV/hls.m3u8
Now 爆谷备,http://47.108.227.19:9080/now包谷.盗源者死全家/易發TV/hls.m3u8
无线 新闻,http://47.108.227.19:9080/tvb新闻.盗源者死全家/易發TV/hls.m3u8
TVB plus,http://223.244.26.190:8082/j2.盗源者死全家/易發TV/hls.m3u8
有线 18,http://220.249.51.134:10006/you18-盗源者死全家/易發TV/hls.m3u8
HOY 77,http://39.101.75.133:80/hoy77-盗源者死全家/易發TV/hls.m3u8
HOY 78,http://39.101.75.133:80/hoy78-盗源者死全家/易發TV/hls.m3u8
美亚电影,http://39.101.75.133:80/美亚电影-盗源者死全家/易發TV/hls.m3u8
爱尔达综合300,http://47.108.227.19:9080/爱尔达综合300-盗源者死全家/易發TV/hls.m3u8
Now 新闻,http://47.108.227.19:9080/now新闻-盗源者死全家/易發TV/hls.m3u8
东森新闻,http://220.249.51.134:10006/东森新闻-盗源者死全家/易發TV/hls.m3u8
中天新闻,http://220.249.51.134:10006/中天新闻-盗源者死全家/易發TV/hls.m3u8
中天新闻2,http://139.196.45.155:80/中天新闻-盗源者死全家/易發TV/hls.m3u8
民視第壹,http://37.27.111.214:8080/live/4/hls.m3u8
民視台灣,http://37.27.111.214:8080/live/5/hls.m3u8
龍華電影,http://37.27.111.214:8080/live/19/hls.m3u8
CMUSIC音樂,http://37.27.111.214:8080/live/72/hls.m3u8
博斯運動1,http://37.27.111.214:8080/live/14/hls.m3u8
TVBS歡樂,http://37.27.111.214:080/live/24/hls.m3u8
博斯高球1,http://37.27.111.214:8080/live/13/hls.m3u8
TG群@S2024TW,http://37.27.111.214:8080/live/16/hls.m3u8
東森新聞,http://37.27.111.214:8080/live/20/hls.m3u8
亞洲旅遊,http://37.27.111.214:8080/live/10/hls.m3u8
東森新聞,http://37.27.111.214:8080/live/20/hls.m3u8
三立,http://37.27.111.214:8080/live/31/hls.m3u8
民視灣,http://37.27.111.214:8080/live/5/hls.m3u8
龍華日韓,http://37.27.111.214:8080/live/42/hls.m3u8
龍華戲劇,http://37.27.111.214:8080/live/41/hls.m3u8
龍華電影,http://37.27.111.214:8080/live/19/hls.m3u8
中視經典,http://37.27.111.214:8080/live/47/hls.m3u8
中視青采,http://37.27.111.214:8080/live/48/hls.m3u8
環宇灣,http://37.27.111.214:8080/live/63/hls.m3u8
公視戲劇,http://37.27.111.214:8080/live/87/hls.m3u8
CINEMA WORLD,http://37.27.111.214:8080/live/30/hls.m3u8
全球財經,http://37.27.111.214:8080/live/64/hls.m3u8
華視新聞,http://37.27.111.214:8080/live/8/hls.m3u8
互動英語,http://37.27.111.214:8080/live/54/hls.m3u8
Nickelodeon,http://37.27.111.214:8080/live/12/hls.m3u8
CinemaWorld,http://37.27.111.214:8080/live/30/hls.m3u8
LOVE NATURE,http://37.27.111.214:8080/live/84/hls.m3u8
ROCK ACTION,http://37.27.111.214:8080/live/94/hls.m3u8
TECH STORM,http://37.27.111.214:8080/live/80/hls.m3u8
劇3,http://37.27.111.214:8080/live/111/hls.m3u8
哆啦A夢,http://37.27.111.214:8080/live/107/hls.m3u8
劇2,http://37.27.111.214:8080/live/109/hls.m3u8
鏡新聞,http://37.27.111.214:8080/live/62/hls.m3u8
BLOOMBERG,http://37.27.111.214:8080/live/34/hls.m3u8
豬哥亮,http://37.27.111.214:8080/live/35/hls.m3u8
劇,http://37.27.111.214:8080/live/108/hls.m3u8
探案,http://37.27.111.214:8080/live/11/hls.m3u8
DW NEWS,http://37.27.111.214:8080/live/46/hls.m3u8
HISTORY,http://37.27.111.214:8080/live/27/hls.m3u8
hokkotv,http://37.27.111.214:8080/live/1/hls.m3u8
電影,http://37.27.111.214:8080/live/11/hls.m3u8
民視,http://37.27.111.214:8080/live/6/hls.m3u8
中視,http://37.27.111.214:8080/live/7/hls.m3u8
華視,http://37.27.111.214:8080/live/8/hls.m3u8
影迷,http://37.27.111.214:8080/live/92/hls.m3u8
中視,http://37.27.111.214:8080/live/7/hls.m3u8
超人,http://37.27.111.214:8080/live/110/hls.m3u8
綜藝,http://37.27.111.214:8080/live/67/hls.m3u8
影劇,http://37.27.111.214:8080/live/88/hls.m3u8
旅遊,http://37.27.111.214:8080/live/82/hls.m3u8
民視,http://37.27.111.214:8080/live/6/hls.m3u8
KOREA,http://37.27.111.214:8080/live/52/hls.m3u8
TVBS,http://37.27.111.214:8080/live/23/hls.m3u8
ROCK,http://37.27.111.214:8080/live/70/hls.m3u8
HITS,http://37.27.111.214:8080/live/28/hls.m3u8
CNBC,http://37.27.111.214:8080/live/102/hls.m3u8
momo,http://37.27.111.214:8080/live/3/hls.m3u8
LUXE,http://37.27.111.214:8080/live/86/hls.m3u8
MTV,http://37.27.111.214:8080/live/25/hls.m3u8
MCE,http://37.27.111.214:8080/live/98/hls.m3u8
VOA,http://37.27.111.214:8080/live/45/hls.m3u8
elta生活旅遊,http://37.27.111.214:8080/live/85/hls.m3u8
亞洲旅遊,http://37.27.111.214:8080/live/10/hls.m3u8
靖洋戲居,http://37.27.111.214:8080/live/17/hls.m3u8
靖天電影,http://37.27.111.214:8080/live/18/hls.m3u8
環宇財經,http://37.27.111.214:8080/live/65/hls.m3u8
智林體育,http://37.27.111.214:8080/live/77/hls.m3u8
東森購物,http://37.27.111.214:8080/live/66/hls.m3u8
人間衛視,http://37.27.111.214:8080/live/101/hls.m3u8
八大綜合,http://37.27.111.214:8080/live/21/hls.m3u8
幸福空間,http://37.27.111.214:8080/live/26/hls.m3u8
東森購物,http://37.27.111.214:8080/live/61/hls.m3u8
博斯無限,http://37.27.111.214:8080/live/15/hls.m3u8
LIFE TIME,http://37.27.111.214:8080/live/71/hls.m3u8
動畫,http://37.27.111.214:8080/live/57/hls.m3u8
新唐人,http://37.27.111.214:8080/live/51/hls.m3u8
TV5 MONDE,http://37.27.111.214:8080/live/9/hls.m3u8
PET CLUB,http://37.27.111.214:8080/live/81/hls.m3u8
FESTIVAL,http://37.27.111.214:8080/live/83/hls.m3u8
動漫2,http://37.27.111.214:8080/live/106/hls.m3u8
HakkaTV,http://37.27.111.214:8080/live/1/hls.m3u8
動漫,http://37.27.111.214:8080/live/105/hls.m3u8
nickjr,http://37.27.111.214:8080/live/22/hls.m3u8
CNBC,http://37.27.111.214:8080/live/102/hls.m3u8
居家,http://37.27.111.214:8080/live/26/hls.m3u8
GOOD2,http://37.27.111.214:8080/live/99/hls.m3u8
TiTV,http://37.27.111.214:8080/live/2/hls.m3u8

黃金華劇臺,http://158.247.232.58:29191/stream/mytv/tvbhjhj/master.m3u8
有线新闻,rtmp://27.223.28.254:40085/hls/yifatvgdfc
TVB 翡翠2,rtmp://27.223.28.254:40085/vlive/yifatvjade
TVB 翡翠,http://223.244.26.190:8082/tvb翡翠.盗源者死全家/易發TV/hls.m3u8

東風衛視,http://211.72.65.236:8528/http/61.67.128.137:8081/hls/68/810/ch31.m3u8
MUCH TV,http://211.72.65.236:8529/http/61.67.128.137:8081/hls/72/814/ch45.m3u8
民视,rtmp://f13h.mine.nu/sat/tv051
视,rtmp://f13h.mine.nu/sat/tv071
中视,rtmp://f13h.mine.nu/sat/tv091
华视,rtmp://f13h.mine.nu/sat/tv111
非凡新闻,rtmp://f13h.mine.nu/sat/tv581
东森超视,rtmp://f13h.mine.nu/sat/tv331
纬来体育,rtmp://f13h.mine.nu/sat/tv721
纬来育乐,rtmp://f13h.mine.nu/sat/tv701
纬来日本,rtmp://f13h.mine.nu/sat/tv771
MoMo,rtmp://f13h.mine.nu/sat/tv761
DAZN体育-1,rtmp://f13h.mine.nu/sat/tv731
DAZN体育-2,rtmp://f13h.mine.nu/sat/tv741
中视闽南,rtmp://f13h.mine.nu/sat/tv091
视闽南,rtmp://f13h.mine.nu/sat/tv071
华视闽南,rtmp://f13h.mine.nu/sat/tv111
东森超视,rtmp://f13h.mine.nu/sat/tv331
MoMo,rtmp://f13h.mine.nu/sat/tv761
纬来日本,rtmp://f13h.mine.nu/sat/tv771
纬来育乐,rtmp://f13h.mine.nu/sat/tv701
纬来体育,rtmp://f13h.mine.nu/sat/tv721
ELEVEN1,rtmp://f13h.mine.nu/sat/tv731
ELEVEN2,rtmp://f13h.mine.nu/sat/tv741
中视闽南,rtmp://f13h.mine.nu/sat/tv091
视闽南,rtmp://f13h.mine.nu/sat/tv071
华视闽南,rtmp://f13h.mine.nu/sat/tv111
东森超视,rtmp://f13h.mine.nu/sat/tv331
MoMo,rtmp://f13h.mine.nu/sat/tv761
纬来日本,rtmp://f13h.mine.nu/sat/tv771
纬来育乐,rtmp://f13h.mine.nu/sat/tv701
纬来体育,rtmp://f13h.mine.nu/sat/tv721
ELEVEN1,rtmp://f13h.mine.nu/sat/tv731
ELEVEN2,rtmp://f13h.mine.nu/sat/tv741
视,rtmp://220.130.201.73/sat/tv071
民视,rtmp://220.130.201.73/sat/tv051
纬来体育,rtmp://220.130.201.73/sat/tv721
纬来日本,rtmp://220.130.201.73/sat/tv771
东森超视,rtmp://220.130.201.73/sat/tv331
民视,rtmp://f13h.mine.nu/sat/tv051
视,rtmp://f13h.mine.nu/sat/tv071
中视,rtmp://f13h.mine.nu/sat/tv091
華視,rtmp://f13h.mine.nu/sat/tv111
纬来体育,rtmp://f13h.mine.nu/sat/tv721
纬来育乐,rtmp://f13h.mine.nu/sat/tv701
纬来日本,rtmp://f13h.mine.nu/sat/tv771
东森超视,rtmp://f13h.mine.nu/sat/tv331
MoMo,rtmp://f13h.mine.nu/sat/tv761
ELEVEN体育1,rtmp://f13h.mine.nu/sat/tv731
ELEVEN体育2,rtmp://f13h.mine.nu/sat/tv741

超级电视剧,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225716/index.m3u8
1905国内电影,http://php.jdshipin.com:8880/1905.php?id=1905dy#http://ygbh.live/1905.php?id=1905a
超级体育台,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225715/index.m3u8?世界杯WorldCup
生活英语台,http://37.27.111.214:8080/live/56/hls.m3u8
电影台,https://korhls.persiana.live/hls/stream.m3u8
星光影院,http://ali.hlspull.yximgs.com/live/zxcvbnm9852.flv
新唐人频道,http://154.201.73.77:9000/live.m3u8?c=1
海峡卫视,http://120.42.189.54:4022/rtp/239.61.2.151:8894
日落音乐,https://stream.sunset-media.ru:443/Free/Free/2.m3u8
日落电影,https://stream.sunset-media.ru:443/Free/Free/1.m3u8
黃金華劇臺,http://158.247.232.58:29191/stream/mytv/tvbhjhj/master.m3u8
ASTRO AOD,http://cdn9.1689.us.kg/smt1.1.php?id=Aodhd
POPC,https://live.hkdvb.com/hls/live/801.m3u8?token=275839252920364
NOW星影台,https://live.hkdvb.com/hls/live/138.m3u8?token=275839252920364
凤凰电影台,https://live.hkdvb.com/hls/live/802.m3u8?token=275839252920364
NOW新闻,https://live.hkdvb.com/hls/live/332.m3u8?token=275839252920364
NOW英超,https://live.hkdvb.com/hls/live/621.m3u8?token=275839252920364
黄金华剧台,http://38.46.221.138:80/play/k5lvOv0C4KhOqVNwrzJ7JFU6Kd8I_8o2k2ExGFIZ3KI/m3u8
台湾戏剧,https://litv.zapi.us.kg/?id=litv-longturn22
台湾戏剧,https://litv.zapi.us.kg/?id=litv-longturn22
華語劇台,https://live.hkdvb.com/hls/live/803.m3u8?token=275839252920364
粵語片台,https://live.hkdvb.com/hls/live/804.m3u8?token=275839252920364
TVB星河,http://php.jdshipin.com:8880/TVOD/iptv.php?id=xinghe
Popc,https://live.hkdvb.com/hls/live/801.m3u8?token=275839252920364
HOY TV,https://live.hkdvb.com/hls/live/77.m3u8?token=275839252920364
HOY TV 資訊台,https://live.hkdvb.com/hls/live/78.m3u8?token=275839252920364
HOY 國際財經台,https://live.hkdvb.com/hls/live/76.m3u8?token=275839252920364
ViuTV,https://live.hkdvb.com/hls/live/99.m3u8?token=275839252920364
ViuTV Six,https://live.hkdvb.com/hls/live/96.m3u8?token=275839252920364
Now Superstars 星影台,https://live.hkdvb.com/hls/live/138.m3u8?token=275839252920364
Now NEWS 新聞台,https://live.hkdvb.com/hls/live/332.m3u8?token=275839252920364
Now Sports 英超1台,https://live.hkdvb.com/hls/live/621.m3u8?token=275839252920364
Now Sports Prime,https://live.hkdvb.com/hls/live/630.m3u8?token=275839252920364
Now Sports 632,https://live.hkdvb.com/hls/live/632.m3u8?token=275839252920364
RTHK31,https://live.hkdvb.com/hls/live/31.m3u8?token=275839252920364
